MESE,COUNTRY,UNITA_MISURA,QTA_ORDINATA,QTA_EVASA,Average_Temperature
11,Latvia,N,815.0,73.0,3.06
11,Lebanon,MT,17168.30859375,6139.65,14.18
11,Lebanon,N,3849.0,629.0,14.18
11,Liberia,N,2.0,0.0,25.75
11,Libya,LT,10.0,10.0,18.87
11,Libya,MT,33611.8046875,12206.8,18.87
11,Libya,N,12821.0,2642.0,18.87
11,Lithuania,MT,18294.3984375,12196.4,3.51
11,Lithuania,N,971.0,469.0,3.51
11,MALAYSIA,MT,3081.298828125,3081.3,25.64
11,MALAYSIA,N,1011.0,1011.0,25.64
11,MALDIVES,MT,9147.30078125,9147.3,
11,MALDIVES,N,1284.0,1283.0,
11,MALTA,MT,65.0,60.0,
11,MALTA,N,1956.0,701.0,
11,MAURITIUS,MT,24414.484375,0.0,24.07
11,MAURITIUS,N,1060.0,195.0,24.07
11,MEXICO,CF,5.0,5.0,18.48
11,MEXICO,LT,90.0,90.0,18.48
11,MEXICO,MT,54948.400390625,54937.4,18.48
11,MEXICO,N,25219.0,23704.0,18.48
11,MOROCCO,CF,8.0,0.0,15.12
11,MOROCCO,MT,56879.306640625,24584.08,15.12
11,MOROCCO,N,18644.0,9374.0,15.12
11,Macedonia,N,514.0,514.0,7.95
11,Madagascar,N,77.0,51.0,24.86
11,Malawi,N,1.0,0.0,25.88
11,Mayotte,N,117.0,85.0,
11,"Moldova, Rep. of",N,906.0,906.0,5.62
11,Mozambique,MT,3.0,3.0,27.21
11,Mozambique,N,189.0,118.0,27.21
11,Myanmar,MT,18338.0,18338.0,22.61
11,Myanmar,N,212.0,212.0,22.61
11,NICARAGUA,N,92.0,36.0,25.26
11,NIGER,MT,40.0,40.0,24.8
11,NIGER,N,519.0,456.0,24.8
11,Namibia,LT,20.0,10.0,
11,Namibia,MT,6110.0,7.0,
11,Namibia,N,827.0,224.0,
11,Netherlands,N,968.0,472.0,7.7
11,New Zealand,MT,6.1015625,0.0,12.67
11,New Zealand,N,292.0,84.0,12.67
11,Nigeria,MT,5.0,5.0,26.99
11,Nigeria,N,1731.0,1593.0,26.99
11,Norway,MT,3548.5703125,4.04,-2.59
11,Norway,N,5372.0,4003.0,-2.59
11,Oman,MT,10.0,10.0,25.47
11,Oman,N,548.0,295.0,25.47
11,PAKISTAN,KG,18.0,0.0,15.13
11,PAKISTAN,LT,35.0,10.0,15.13
11,PAKISTAN,MT,167195.68359375,24464.68,15.13
11,PAKISTAN,N,15509.0,7294.0,15.13
11,PERU,KG,20.0,20.0,19.8
11,PERU,MT,64121.328125,64092.32,19.8
11,PERU,N,2736.0,2278.0,19.8
11,PHILIPPINES,MT,8993.849609375,8992.84,26.24
11,PHILIPPINES,N,5974.0,5868.0,26.24
11,POLAND,MT,117043.640625,31624.54,4.95
11,POLAND,N,14007.0,6196.0,4.95
11,PUERTO RICO,N,37.0,37.0,25.63
11,Palestinian Territory,N,1342.0,1342.0,19.28
11,Papua New Guinea,N,204.0,62.0,24.27
11,Paraguay,LT,15.0,15.0,27.07
11,Paraguay,N,210.0,210.0,27.07
11,Portugal,MT,24461.0,5.0,12.52
11,Portugal,N,5434.5,439.0,12.52
11,Qatar,MT,75.3984375,34.0,25.53
11,Qatar,N,3731.0,743.0,25.53
11,ROMANIA,MT,24395.9609375,24395.96,6.11
11,ROMANIA,N,2096.0,2089.0,6.11
11,RUSSIAN FEDERATION,MT,24445.7890625,47.480000000000004,-12.83
11,RUSSIAN FEDERATION,N,4786.0,3716.0,-12.83
11,Reunion Island,N,131.0,24.0,
11,SAINT LUCIA,LT,20.0,20.0,
11,SAINT LUCIA,N,5.0,5.0,
11,Saudi Arabia,LT,5.0,0.0,22.24
11,Saudi Arabia,MT,33745.904296875,12278.0,22.24
11,Saudi Arabia,N,20038.0,4811.0,22.24
11,Senegal,MT,9.0,4.5,28.26
11,Senegal,N,350.0,8.0,28.26
11,Serbia,LT,10.0,10.0,7.48
11,Serbia,MT,40.2421875,38.24,7.48
11,Serbia,N,2103.0,1503.0,7.48
11,Slovakia,N,63.0,63.0,4.76
11,Slovenia,MT,20.0,20.0,6.27
11,Slovenia,N,57.0,57.0,6.27
11,South Africa,LT,35.0,35.0,21.53
11,South Africa,MT,12290.0078125,15.24,21.53
11,South Africa,N,5862.0,2190.0,21.53
11,South Korea,MT,21.5,10.5,8.22
11,South Korea,N,4689.0,485.0,8.22
11,Spain,LT,15.0,5.0,10.36
11,Spain,MT,216968.8671875,70292.88,10.36
11,Spain,N,14189.0,4104.0,10.36
11,Sri Lanka,N,81.0,38.0,25.68
11,Sudan,MT,32.0,0.0,25.51
11,Sudan,N,212.0,99.0,25.51
11,Suriname,MT,1.0,1.0,26.91
11,Suriname,N,239.0,143.0,26.91
11,Sweden,MT,6108.80078125,6108.8,-0.78
11,Sweden,N,1550.0,1245.0,-0.78
11,Switzerland,MT,72.80078125,30.0,1.76
11,Switzerland,N,2756.0,1261.0,1.76
11,Syria,MT,85344.0,85344.0,15.12
11,Syria,N,1170.0,595.0,15.12
11,TAIWAN R.O.C.,MT,3.0,3.0,
11,TAIWAN R.O.C.,N,149.0,144.0,
11,TANZANIA,LT,5.0,0.0,24.43
11,TANZANIA,MT,40.0,15.0,24.43
11,TANZANIA,N,786.0,122.0,24.43
11,THAILAND,N,1455.0,1448.0,25.74
11,TRINIDAD AND TOBAGO,N,46.0,46.0,26.41
11,TUNISIA,MT,51926.28125,45785.98,16.7
11,TUNISIA,N,4668.0,1645.0,16.7
11,TURKEY,MT,61149.314453125,61023.94,8.64
11,TURKEY,N,14255.0,5366.0,8.64
11,Tajikistan,MT,8649.0,0.0,-7.65
11,Tajikistan,N,2399.0,1029.0,-7.65
11,UGANDA,CF,15.0,7.0,23.21
11,UGANDA,N,1364.0,354.0,23.21
11,UKRAINE,MT,9163.140625,1.0,4.08
11,UKRAINE,N,5403.0,1539.0,4.08
11,UNITED ARAB EMIRATES,MT,13.5,7.3,25.54
11,UNITED ARAB EMIRATES,N,2729.0,1807.0,25.54
11,UNITED KINGDOM,MT,24440.84375,24440.84,7.56
11,UNITED KINGDOM,N,2404.0,2359.0,7.56
11,URUGUAY,MT,15675.759765625,15673.76,20.54
11,URUGUAY,N,23.0,23.0,20.54
11,USA,MT,192.0,192.0,3.6
11,USA,N,7235.0,6751.0,3.6
11,UZBEKISTAN,LT,20.0,20.0,4.19
11,UZBEKISTAN,MT,40.0,10.0,4.19
11,UZBEKISTAN,N,2024.0,1201.0,4.19
11,VENEZUELA,MT,142.5,9.0,25.63
11,VENEZUELA,N,1370.0,218.0,25.63
11,VIETNAM,MT,11225.3310546875,11205.33,23.05
11,VIETNAM,N,2431.0,1639.0,23.05
11,YEMEN,MT,786.34375,159.0,23.24
11,YEMEN,N,7513.0,2995.0,23.24
11,ZAMBIA,LT,50.0,10.0,25.26
11,ZAMBIA,MT,2.0,2.0,25.26
11,ZAMBIA,N,576.0,363.0,25.26
11,ZIMBABWE,LT,5.0,0.0,25.62
11,ZIMBABWE,MT,12.0,12.0,25.62
11,ZIMBABWE,N,916.0,883.0,25.62
12,AFGHANISTAN,MT,60.5,30.5,1.96
12,AFGHANISTAN,N,1145.0,511.0,1.96
12,ALBANIA,MT,15.0,15.0,6.34
12,ALBANIA,N,357.0,357.0,6.34
12,ALGERIA,MT,15050.46875,8699.0,14.65
12,ALGERIA,N,13828.0,2837.0,14.65
12,ANTIGUA AND BARBUDA,N,1564.0,1564.0,25.91
12,AUSTRALIA,MT,6118.8984375,8.0,28.31
12,AUSTRALIA,N,1980.0,1035.0,28.31
12,AUSTRIA,MT,3.0,3.0,-0.63
12,AUSTRIA,N,2148.0,771.0,-0.63
12,Angola (including Cabinda),MT,139.00390625,24.0,23.22
12,Angola (including Cabinda),N,2004.0,349.0,23.22
12,Argentina,MT,4.0,3.0,20.98
12,Argentina,N,2123.0,2075.0,20.98
12,Armenia,N,354.0,325.0,-1.91
12,Azerbaijan,MT,45770.0,21358.0,3.67
12,Azerbaijan,N,2070.0,1171.0,3.67
12,BAHRAIN,N,33.0,22.0,20.99
12,BANGLADESH,N,389.0,196.0,19.59
12,Belarus,N,8.0,0.0,-1.2
12,Belgium,N,415.0,266.0,5.2
12,Benin,MT,10.0,0.0,27.01
12,Benin,N,391.0,13.0,27.01
12,Bolivia,N,22.0,22.0,22.37
12,Bosnia and Herzegovina,N,29.0,27.0,3.68
12,Brazil,LT,5.0,5.0,25.72
12,Brazil,MT,6.0,0.0,25.72
12,Brazil,N,1096.0,836.0,25.72
12,Bulgaria,N,243.0,242.0,3.75
12,CANADA,LT,15.0,10.0,-16.05
12,CANADA,MT,37546.876953125,33471.52,-16.05
12,CANADA,N,3389.0,1507.0,-16.05
12,CHINA,MT,32476.9921875,32468.11,-6.2
12,CHINA,N,3298.0,2924.0,-6.2
12,COLOMBIA,MT,41.30078125,11.0,24.42
12,COLOMBIA,N,8579.0,3235.0,24.42
12,COSTA RICA,MT,4.19921875,4.2,22.74
12,COSTA RICA,N,74.0,30.0,22.74
12,CROATIA,MT,11501.0,3053.0,4.91
12,CROATIA,N,1416.0,1341.0,4.91
12,CYPRUS,N,1062.0,966.0,14.74
12,Cambodia,N,214.0,214.0,26.14
12,Cameroon,MT,8.5,8.5,24.67
12,Cameroon,N,957.0,106.0,24.67
12,Canary Islands,MT,76317.625,16.0,
12,Canary Islands,N,4162.0,1557.0,
12,Cape Verde,MT,63.90234375,7.8999999999999995,22.6
12,Cape Verde,N,10136.0,8.0,22.6
12,Chile,MT,21419.703125,21411.7,12.82
12,Chile,N,336.0,287.0,12.82
12,"Congo, Republic of",MT,14.0,14.0,25.33
12,"Congo, Republic of",N,184.0,51.0,25.33
12,Czech Republic,MT,6101.0,1.0,1.4
12,Czech Republic,N,312.0,146.0,1.4
12,DENMARK,MT,6097.599609375,6097.6,3.65
12,DENMARK,N,423.0,260.0,3.65
12,Democratic Rep. of the Congo,N,816.0,6.0,24.31
12,Dominican Republic,MT,48914.75,48776.0,23.42
12,Dominican Republic,N,890.0,582.0,23.42
12,ECUADOR,MT,2.0,2.0,21.42
12,ECUADOR,N,223.0,223.0,21.42
12,EGYPT,MT,79415.423828125,30.7,15.41
12,EGYPT,N,7597.0,1757.0,15.41
12,EL SALVADOR,MT,12222.484375,12222.48,25.82
12,EL SALVADOR,N,837.0,837.0,25.82
12,ESTONIA,N,80.0,0.0,-1.73
12,ETHIOPIA,N,262.0,2.0,22.98
12,FINLAND,N,296.0,114.0,-5.83
12,FRANCE,MT,9304.54296875,47.3,8.77
12,FRANCE,N,4377.0,1659.0,8.77
12,French Guiana,N,69.0,69.0,
12,French Polynesia,N,8.0,0.0,25.68
12,GEORGIA,MT,7660.6015625,7655.0,0.63
12,GEORGIA,N,2445.0,382.0,0.63
12,GIBUTI,MT,24.0,24.0,24.31
12,GIBUTI,N,321.0,319.0,24.31
12,GUADELOUPE,N,21.0,21.0,
12,GUATEMALA,MT,9144.0,9144.0,21.47
12,GUATEMALA,N,247.0,199.0,21.47
12,GUYANA,MT,1.0,0.0,25.12
12,GUYANA,N,124.0,0.0,25.12
12,Germany,MT,39805.5078125,14.9,3.25
12,Germany,N,4993.0,1329.0,3.25
12,Ghana,MT,2.5,0.0,27.81
12,Ghana,N,101.0,12.0,27.81
12,Greece,MT,5.0,3.0,8.95
12,Greece,N,1721.0,871.0,8.95
12,HAITI,MT,21344.0,0.0,24.27
12,HAITI,N,567.0,94.0,24.27
12,HONDURAS,MT,13.6015625,0.0,22.23
12,HONDURAS,N,268.0,24.0,22.23
12,HUNGARY,N,99.0,6.0,2.76
12,Hong Kong,N,17.0,17.0,17.4
12,ITALY,LT,15.0,0.0,6.68
12,ITALY,MT,112961.44140625,85454.0,6.68
12,ITALY,N,10462.0,4361.0,6.68
12,India,MT,18345.697265625,18297.4,17.67
12,India,N,7877.0,1744.0,17.67
12,Indonesia,N,109.0,109.0,25.62
12,Iraq,LT,20.0,20.0,12.59
12,Iraq,MT,88743.875,121.0,12.59
12,Iraq,N,9238.0,3604.0,12.59
12,Ireland,N,236.0,197.0,6.66
12,Islamic Republic of Iran,MT,26.640625,0.0,8.59
12,Islamic Republic of Iran,N,2364.0,57.0,8.59
12,Israel,MT,6116.0,0.0,14.91
12,Israel,N,2227.0,420.0,14.91
12,Ivory Coast,MT,1.0,0.0,26.45
12,Ivory Coast,N,3207.0,357.0,26.45
12,JAMAICA,MT,9156.0,9156.0,25.46
12,JAMAICA,N,2123.0,2123.0,25.46
12,JAPAN,LT,5.0,0.0,3.48
12,JAPAN,MT,3064.0,0.0,3.48
12,JAPAN,N,1780.0,159.0,3.48
12,Jordan,LT,40.0,40.0,11.63
12,Jordan,MT,24439.703125,24428.7,11.63
12,Jordan,N,5374.0,3485.0,11.63
12,KENYA,MT,33585.0,33577.0,25.54
12,KENYA,N,3246.0,837.0,25.54
12,KOSOVO,N,90.0,51.0,2.99
12,KYRGYZSTAN,N,28.0,0.0,-10.99
12,Kazakhstan,N,1.0,0.0,-8.59
12,Kuwait,MT,30555.7265625,6171.72,15.88
12,Kuwait,N,1480.0,878.0,15.88
12,"Lao, People's Dem. Rep.",N,545.0,545.0,19.5
12,Latvia,N,2328.0,257.0,-1.34
12,Lebanon,MT,27449.330078125,0.0,10.08
12,Lebanon,N,898.0,74.0,10.08
12,Libya,MT,21519.6875,21394.7,14.04
12,Libya,N,10226.0,7108.0,14.04
12,Lithuania,MT,2.0,0.0,-0.69
12,Lithuania,N,891.0,114.0,-0.69
12,MALAYSIA,N,385.0,384.0,25.41
12,MALDIVES,MT,1.0,1.0,
12,MALDIVES,N,534.0,534.0,
12,MALTA,MT,4.21875,4.22,
12,MALTA,N,631.0,339.0,
12,MAURITIUS,N,25.0,0.0,25.43
12,MEXICO,LT,40.0,40.0,16.08
12,MEXICO,MT,18366.4609375,18362.36,16.08
12,MEXICO,N,14230.0,14216.0,16.08
12,MOROCCO,CF,8.0,8.0,12.48
12,MOROCCO,MT,125184.140625,58010.8,12.48
12,MOROCCO,N,9231.0,4996.0,12.48
12,Macedonia,N,7.0,0.0,3.47
12,Madagascar,N,118.0,118.0,25.31
12,Malawi,MT,6.0,0.0,24.62
12,Malawi,N,32.0,32.0,24.62
12,Mayotte,N,17.0,0.0,
12,"Moldova, Rep. of",N,1429.0,1429.0,1.52
12,Montenegro,N,12.0,4.0,3.32
12,Mozambique,MT,331.599609375,0.0,26.97
12,Mozambique,N,482.0,14.0,26.97
12,Myanmar,N,10.0,10.0,20.0
12,NICARAGUA,N,338.0,336.0,24.75
12,NIGER,N,8.0,6.0,20.05
12,Namibia,LT,10.0,0.0,
12,Namibia,MT,14774.484375,6111.24,
12,Namibia,N,304.0,31.0,
12,Netherlands,N,424.0,234.0,5.59
12,New Zealand,MT,1.0,0.0,14.58
12,New Zealand,N,38.0,10.0,14.58
12,Nigeria,MT,23.0,0.0,25.45
12,Nigeria,N,1388.0,6.0,25.45
12,Norway,MT,612.125,11.0,-6.0
12,Norway,N,2835.0,1526.0,-6.0
12,Oman,MT,2075.6201171875,2041.62,22.04
12,Oman,N,812.0,479.0,22.04
12,PAKISTAN,LT,10.0,10.0,10.21
12,PAKISTAN,MT,61034.33984375,39648.1,10.21
12,PAKISTAN,N,5564.0,2868.0,10.21
12,PERU,MT,9144.0,9144.0,19.67
12,PERU,N,228.0,140.0,19.67
12,PHILIPPINES,MT,253238.57568359375,253238.576,25.65
12,PHILIPPINES,N,1072.0,980.0,25.65
12,POLAND,MT,20405.8046875,3.6,1.36
12,POLAND,N,13608.0,4422.0,1.36
12,PUERTO RICO,MT,30.0,30.0,24.76
12,PUERTO RICO,N,2.0,2.0,24.76
12,Palestinian Territory,N,1621.0,1444.0,14.87
12,Papua New Guinea,MT,40.0,0.0,24.51
12,Papua New Guinea,N,205.0,17.0,24.51
12,Paraguay,LT,30.0,30.0,28.26
12,Paraguay,N,110.0,93.0,28.26
12,Portugal,MT,48.30078125,5.0,10.78
12,Portugal,N,2640.0,1103.0,10.78
12,Qatar,MT,73.0,33.0,20.95
12,Qatar,N,4660.0,1286.0,20.95
12,ROMANIA,MT,6332.26953125,6325.959999999999,1.88
12,ROMANIA,N,1882.0,1804.0,1.88
12,RUSSIAN FEDERATION,MT,3051.0,0.0,-20.68
12,RUSSIAN FEDERATION,N,2313.0,1306.0,-20.68
12,Republic of South Sudan,N,1.0,0.0,28.97
12,Reunion Island,N,64.0,22.0,
12,SAINT LUCIA,N,173.0,173.0,
12,Saudi Arabia,MT,15316.19921875,3106.2,17.81
12,Saudi Arabia,N,14056.0,2403.0,17.81
12,Senegal,N,1323.0,43.0,26.48
12,Serbia,MT,100593.099609375,94489.1,3.31
12,Serbia,N,3348.0,3346.0,3.31
12,Slovakia,N,197.0,190.0,0.59
12,Slovenia,MT,7.5,7.5,2.38
12,Slovenia,N,56.0,56.0,2.38
12,South Africa,LT,20.0,10.0,22.45
12,South Africa,MT,64000.0,0.0,22.45
12,South Africa,N,6915.0,1081.0,22.45
12,South Korea,MT,14789.7998046875,1.0,0.87
12,South Korea,N,2379.0,274.0,0.87
12,Spain,LT,5.0,0.0,8.24
12,Spain,MT,58142.64453125,128.88,8.24
12,Spain,N,11935.0,4812.0,8.24
12,Sri Lanka,N,58.0,55.0,25.26
12,Sudan,MT,15.0,15.0,21.83
12,Sudan,N,335.0,136.0,21.83
12,Suriname,N,68.0,36.0,25.7
12,Sweden,MT,18331.310546875,18288.0,-4.46
12,Sweden,N,2965.0,1497.0,-4.46
12,Switzerland,MT,6113.0,7.0,-1.31
12,Switzerland,N,636.0,306.0,-1.31
12,Syria,N,525.0,73.0,10.43
12,TAIWAN R.O.C.,MT,6.0,6.0,
12,TAIWAN R.O.C.,N,76.0,68.0,
12,TANZANIA,LT,25.0,5.0,23.76
12,TANZANIA,MT,25.0,14.0,23.76
12,TANZANIA,N,2144.0,95.0,23.76
12,THAILAND,MT,4317.0,4316.0,23.92
12,THAILAND,N,543.0,519.0,23.92
12,TRINIDAD AND TOBAGO,MT,6102.0,3.0,25.94
12,TRINIDAD AND TOBAGO,N,92.0,57.0,25.94
12,TUNISIA,MT,70262.2998046875,6177.4,13.04
12,TUNISIA,N,4150.0,2268.0,13.04
12,TURKEY,MT,54306.921875,29869.5,4.27
12,TURKEY,N,8633.0,3024.0,4.27
12,Tajikistan,MT,9.0,9.0,-11.48
12,Tajikistan,N,81.0,81.0,-11.48
12,UGANDA,N,441.0,210.0,23.58
12,UKRAINE,MT,9171.30078125,14.8,0.39
12,UKRAINE,N,3886.0,841.0,0.39
12,UNITED ARAB EMIRATES,MT,24426.8984375,12205.4,21.38
12,UNITED ARAB EMIRATES,N,2021.0,1018.0,21.38
12,UNITED KINGDOM,LT,5.0,5.0,5.58
12,UNITED KINGDOM,MT,128.138671875,122.14,5.58
12,UNITED KINGDOM,N,3245.0,3144.0,5.58
12,URUGUAY,MT,30.0,30.0,22.41
12,URUGUAY,N,143.0,140.0,22.41
12,USA,KG,36.0,36.0,-0.1
12,USA,LT,10.0,10.0,-0.1
12,USA,MT,30538.0,30538.0,-0.1
12,USA,N,4026.0,4016.0,-0.1
12,UZBEKISTAN,N,110.0,49.0,-0.48
12,VENEZUELA,MT,34.5,28.5,25.57
12,VENEZUELA,N,518.0,129.0,25.57
12,VIETNAM,MT,18385.080078125,18384.08,20.32
12,VIETNAM,N,2201.0,1972.0,20.32
12,YEMEN,MT,957.78515625,154.0,20.38
12,YEMEN,N,3855.0,496.0,20.38
12,ZAMBIA,MT,13.796875,4.9,23.54
12,ZAMBIA,N,1504.0,30.0,23.54
12,ZIMBABWE,MT,130.0,0.0,24.88
12,ZIMBABWE,N,193.0,0.0,24.88
